AI #1,AI #2
3.07320452,3.19124579
3.04220676,3.2061367
2.96091557,3.228292
2.939878,3.231119
2.88015056,3.21017981
2.80615687,3.14654064
2.71434712,3.00184059
2.61602879,2.79195642
2.49861217,2.458969
2.40821576,2.2453053
2.30805659,2.13745427
2.212138,2.065433
2.12772441,2.03390956
2.04170012,2.000775
1.97585869,1.99462819
1.92872119,1.990881
1.88710606,1.98815262
1.85755479,1.97506976
1.81133771,1.97191417
1.79966831,1.96501112
1.78224659,1.96524131
1.802068,1.96622741
1.784449,1.97122383
1.79154909,1.96405792
1.81889808,1.962743
1.80279112,1.96474814
1.81071317,2.00429249
1.81054878,1.97546422
1.84651,1.98364925
1.87553537,1.98946738
1.913699,1.9873966
1.94588,1.98529279
1.98328757,2.02013636
2.032003,2.023851
2.10339952,2.0479784
2.17525625,2.11523318
2.26022887,2.24770474
2.34651613,2.45890331
2.452362,2.699555
2.55663013,2.85411644
2.63755941,2.93382955
2.744523,2.95065975
2.83505082,2.9607842
2.91095114,2.98967814
2.98231483,2.98468161
3.03227949,2.99924374
3.0775764,2.99470735
3.12330055,2.976431
3.1491046,3.02918959
3.17172027,3.01538348
3.19482875,2.99240637
3.19933224,3.014792
3.19936514,3.01712584
3.197097,3.04118776
3.1922648,3.05713034
3.199398,3.06965446
3.17697954,3.08858824
3.16820288,3.09960032
3.138553,3.126522
3.12330055,3.142629
3.07481527,3.1639955
3.04092479,3.19180465
2.999638,3.22109318
2.973308,3.19759
2.88284588,3.17191744
2.800799,3.11708784
2.70484734,2.97567487
2.61593,2.742518
2.51179338,2.45637226
2.40775561,2.272687
2.30447364,2.15425158
2.21177649,2.10836315
2.1235826,2.0763464
2.04429674,2.052942
1.99387217,2.04196286
1.93473661,2.03680229
1.89062333,2.02424526
1.85808074,2.017671
1.83313131,2.01379228
1.80137765,2.00008488
1.78579664,2.00896025
1.79937255,2.005377
1.78224659,2.00853276
1.79457331,2.003832
1.80568385,2.001794
1.81232381,1.99610746
1.81370437,1.99686348
1.83280265,1.99745512
1.8532815,2.05185723
1.8804332,2.01070237
1.92507243,2.00452256
1.95031762,2.007185
1.9924916,2.009256
2.03824854,2.02450824
2.10162449,2.036342
2.17834616,2.10083556
2.2786696,2.2503674
2.35095382,2.462289
2.45334816,2.698996
2.5567944,2.857239
2.6568222,2.93826723
2.747087,2.965682
2.83833814,2.99286675
2.920418,2.99855351
2.98034263,2.99717283
3.03162217,2.99829054
3.085367,3.00361562
3.11892867,2.99690986
3.14098549,3.01646829
3.1755662,2.99973679
3.19295526,3.0049305
3.18621659,3.01380587
3.197623,3.01512051
3.203507,3.02199078
3.20685983,3.04362
3.19298816,3.06255412
3.18417859,3.07267857
3.15403533,3.095294
3.13868451,3.11518121
3.119619,3.12671924
3.08553123,3.13500285
3.03510642,3.17500734
2.994083,3.18818879
2.9471426,3.18782735
2.89671779,3.1893394
2.8069787,3.10416937
2.71224332,2.97840333
2.60968447,2.74623227
2.52096462,2.47967815
2.407098,2.29434919
2.30891132,2.17045712
2.210856,2.11487174
2.12769151,2.08269048
2.05974627,2.062902
1.98046064,2.04462552
1.93559134,2.03782129
1.89006448,2.032726
1.854925,2.01070237
1.83165216,2.00840139
1.81127191,2.00665927
1.79733455,2.0105052
1.7914834,2.033022
1.785731,2.015633
1.78829491,2.00429249
1.79565811,2.00093961
1.80831349,1.99515414
1.81215942,1.99761951
1.83342719,1.99633753
1.85311711,2.00301051
1.87188661,2.00554156
1.90797937,2.00432539
1.94670188,2.00268173
1.992393,2.002616
2.03239751,2.024607
2.112965,2.05228448
2.176834,2.11723828
2.261215,2.24208379
2.35101962,2.43181729
2.465905,2.68170571
2.55337572,2.84294
2.66244316,2.93478274
2.75306964,2.97521472
2.83653021,2.99358988
2.91022778,3.02813768
2.95815444,3.00098586
3.04529667,3.00285959
3.08224416,3.0039773
3.122413,3.00848055
3.16162872,3.01804614
3.17247629,3.01042
3.19091725,3.00772452
3.20919371,3.00746155
3.21640348,3.02840614
3.20955539,3.0183804
3.210147,3.04703879
3.2004745,3.06389356
3.18449068,3.07523417
3.17096424,3.09493256
3.12711358,3.11284733
3.11823845,3.132899
3.09217119,3.15009069
3.05246258,3.16915631
3.00108457,3.173068
2.945499,3.185592
2.87969041,3.16945219
2.82620859,3.1049912
2.72470164,2.97728562
2.626646,2.75313544
2.5171845,2.48901367
2.40489578,2.2816937
2.33810115,2.19701719
2.195012,2.11497021
2.125226,2.079798
2.04232454,2.058793
1.99160409,2.04883313
1.93956876,2.031214
1.88164949,2.025133
1.85949421,1.99591029
1.83316422,2.03436971
1.81593966,2.01063657
1.80571663,2.00968337
1.79552662,2.00767827
1.78855789,2.01020932
1.792864,2.01181984
1.79960263,1.96846271
1.79125333,1.997488
1.81745172,2.0134635
1.83234251,1.99607456
1.8563714,2.00222158
1.87405622,1.99936175
1.92457938,1.99715936
1.92881978,2.00748086
1.99768531,2.00777674
2.049918,2.01500845
2.110697,2.04459262
2.18787885,2.11368823
2.2650938,2.241262
2.35351777,2.456964
2.46071124,2.68140984
2.569384,2.826044
2.6410768,2.92794561
2.77884078,2.9755106
2.831928,2.99871778
2.90214157,2.99845481
2.975905,3.00128174
3.03652,3.018309
3.08599138,3.00026274
3.11792612,3.00994349
3.157495,3.01035428
3.17569757,3.019131
3.18145013,3.00815177
3.19847751,3.00779033
3.21652412,3.00861216
3.21376276,3.02208948
3.20386839,3.05269265
3.19791865,3.04503369
3.1933167,3.07468367
3.17096424,3.09361768
3.15650082,3.08701038
3.10620737,3.1238265
3.09969878,3.15206313
3.05538821,3.162516
3.00769162,3.18595362
2.95378256,3.18894482
2.88143253,3.16764426
2.81020021,3.117252
2.718456,3.00088739
2.66191721,2.75533772
2.52070165,2.48809314
2.39677644,2.283962
2.30306029,2.175059
2.20760179,2.15218067
2.13699412,2.08009386
2.0552485,2.05708385
1.99356,2.04253817
1.951238,2.04081249
1.89561975,2.02322626
1.86195958,2.01523852
1.84108627,2.01181984
1.81847072,2.00902581
1.809464,2.014877
1.816767,2.008626
1.78438318,2.00320768
1.78819621,2.005065
1.79828775,2.00153112
1.81192935,1.997751
1.82974565,1.98489833
1.81620264,2.00139976
1.86396468,1.97112525
1.88092625,2.00626469
1.90788078,2.00665927
1.94288874,1.99909878
1.99752092,2.031444
2.07200742,2.021517
2.11487174,2.0500164
2.18958831,2.11569333
2.26483083,2.24316859
2.35512853,2.4476614
2.46169758,2.6891346
2.57175088,2.86138082
2.67555881,2.93570328
2.7597096,2.95128441
2.83482075,2.992505
2.90625048,3.00825047
2.98445153,3.00187349
3.03464627,3.010683
3.08760214,2.9952333
3.12915158,3.05085182
3.16567183,3.00650835
3.17490864,3.00742865
3.18897772,3.00585079
3.203737,3.017849
3.222145,3.01548219
3.212415,3.0228126
3.21461749,3.038788
3.206531,3.04194379
3.20718861,3.07366467
3.17507315,3.11817265
3.15814424,3.10492539
3.14299059,3.15275335
3.11274886,3.151077
3.058544,3.17086554
2.99690986,3.187334
2.9450388,3.18868184
2.88347054,3.16951776
2.81089044,3.116529
2.73121,2.9836297
2.63499546,2.75793457
2.561791,2.46735144
2.406572,2.282713
2.30707049,2.17538786
2.21634555,2.123188
2.142878,2.088969
2.07121849,2.00116968
2.05080533,2.05307341
1.93776083,2.04406667
1.8867116,2.02250314
1.86182809,2.014614
1.83868659,2.01333213
1.8458854,1.99459541
1.87747478,2.01270747
1.79937255,2.00731659
1.79319274,1.98641038
1.787769,1.99840844
1.75716579,2.004884
1.82057452,1.99916446
1.8239274,2.00008488
1.84098756,1.98253155
1.8627156,2.023785
1.88115633,1.99055219
1.89354885,2.00731659
1.94377625,2.0134635
2.01201725,2.01504135
2.061127,2.02168131
2.12203765,2.05682087
2.18886518,2.107903
2.25207663,2.23570681
2.35775828,2.44394684
2.46202612,2.68739247
2.57083058,2.85385346
2.66457963,2.92686081
2.758066,2.9744916
2.83869958,2.99109149
2.90154982,2.997896
2.9745245,3.0228126
3.01439738,3.00936818
3.06252122,3.0100255
3.13270187,3.011176
3.13437819,3.018572
3.17346239,3.00571942
3.1882875,3.01443028
3.21054149,3.002761
3.22201347,3.01314831
3.22428179,3.01673126
3.22224355,3.02968264
3.210377,3.05558538
3.18805742,3.09802246
3.19048977,3.09286165
3.16261482,3.11077642
3.139276,3.1314528
3.113965,3.14522576
3.045658,3.17033958
3.020873,3.18496752
2.94277048,3.19012833
2.87482524,3.163798
2.80806351,3.11748242
2.73196626,2.990007
2.64137244,2.76657987
2.53615117,2.49062443
2.41123986,2.2827785
2.30549264,2.18498635
2.24083471,2.11569333
2.14399576,2.088476
2.08022523,2.05432272
2.0124445,2.04130554
1.95242143,2.05645919
1.90272,2.00905871
1.86048031,1.99863851
1.84529376,2.02980065
1.83004141,2.0135293
1.8186022,2.00399661
1.80949688,2.02487
1.7884264,2.00886154
1.77725017,2.004391
1.79421175,2.00304341
1.80653846,1.99837554
1.82833219,2.00051212
1.84381449,2.00064373
1.85847521,2.00228715
1.86975,2.00314188
1.90179956,1.99919736
1.94939733,2.029932
2.01076818,2.00067663
2.07036376,2.023555
2.12502885,2.04728818
2.19432163,2.11451
2.268052,2.226174
2.3532548,2.44348669
2.46768,2.68246174
2.577339,2.85250568
2.67845154,2.93386245
2.76348972,2.979981
2.83814073,3.00049281
2.90000486,3.0089736
2.97018528,3.00450325
3.03349566,3.00729728
3.06534815,3.009401
3.12655473,3.01597524
3.13782978,3.01620531
3.18283081,3.00535774
3.19473028,3.00387859
3.21793747,3.0080862
3.221652,3.0060153
3.23969841,3.023174
3.22129035,3.03484344
3.21376276,3.05348158
3.19778728,3.0531857
3.17224622,3.09184265
3.18697262,3.116792
3.148513,3.12954617
3.10688686,3.16216564
3.06167483,3.15149617
3.0090394,3.16225314
2.95190883,3.18431
2.82617569,3.17257476
2.81776047,3.12024355
2.73107862,2.99266934
2.63824964,2.76845336
2.51738167,2.50827622
2.40525723,2.28570414
2.327615,2.177393
2.22216368,2.119901
2.14692116,2.08292079
2.04955626,2.06122565
2.01477838,2.048373
1.961231,2.02907753
1.91540837,2.018756
1.88480508,2.00557446
1.86455631,2.00034785
1.86189377,2.01734233
1.819194,2.00997925
1.80344856,2.00767827
1.79296255,2.004621
1.78632259,1.98466825
1.79263389,2.01063657
1.84973145,2.00393081
1.821232,2.00097251
1.8395741,1.99893439
1.85627282,2.00024915
1.87247837,2.00366783
1.911924,2.01612616
1.95357192,2.00521278
2.00396371,2.01277328
2.06753683,2.024081
2.11381984,2.0449872
2.21450472,2.10330081
2.270419,2.22758746
2.35578585,2.44651079
2.47330117,2.68256044
2.57993579,2.84645724
2.679076,2.92557883
2.746101,2.972289
2.8354454,2.989185
2.90194416,2.98941517
2.952073,3.00571942
3.02024865,3.01025558
3.087109,3.02757883
3.1070292,3.01722431
3.15304923,3.00331974
3.17431712,3.00644255
3.1872685,3.002235
3.21126461,3.00769162
3.22014,3.01538348
3.231086,3.02508068
3.234406,3.03566527
3.21839762,3.0532186
3.200417,3.068931
3.18894482,3.08770084
3.17040539,3.10877132
3.14654064,3.120638
3.09190822,3.15163565
3.075111,3.16925478
3.0100913,3.1837182
2.95204043,3.19282365
2.880249,3.19009542
2.81079173,3.153115
2.72756147,2.942705
2.63361478,2.78508639
2.52790046,2.49733019
2.413738,2.29806376
2.30638027,2.14820313
2.22410321,2.152312
2.13699412,2.086898
2.08367682,2.0616858
2.02187848,2.07259917
1.96290743,2.034041
1.92254138,2.01112962
1.87149227,1.974248
1.84979713,2.02316046
1.83428192,2.01333213
1.80837929,1.96244717
1.80364573,2.017704
1.79812336,2.006955
1.7883606,1.99893439
1.789544,2.01661921
1.80331707,1.98341906
1.8028897,1.973229
1.83694446,2.00018358
1.85548389,2.00100517
1.87813222,2.00264883
1.9088341,2.004621
1.94847691,2.00373363
2.01846,2.00965047
2.07174444,2.02095819
2.13209629,2.04788
2.199384,2.13298368
2.25871682,2.232551
2.36502266,2.43424988
2.48700833,2.70116568
2.5831902,2.849843
2.66139126,2.9364593
2.76247072,2.972092
2.83715463,2.98724556
2.89908457,2.996877
2.9638083,3.00779033
3.02590251,3.00542355
3.079483,3.01166916
3.116792,3.01130748
3.13477278,3.00742865
3.180201,3.00354981
3.190424,3.00437164
3.22516918,3.026001
3.21836472,3.03024149
3.22796321,3.02557373
3.24794912,3.02777624
3.21856213,3.04999733
3.204756,3.06758356
3.19933224,3.0923028
3.14660645,3.104038
3.13822412,3.13276744
3.113242,3.152885
3.065644,3.2069912
3.01061726,3.181779
2.946978,3.18851757
2.87637019,3.17882037
2.80346155,3.126785
2.72641087,3.001479
2.63141251,2.77345
2.530826,2.49844766
2.415283,2.290109
2.319693,2.17012835
2.22979,2.11796165
2.150833,2.08581328
2.08502436,2.03722954
2.014121,2.037328
1.96869278,2.02874875
1.91761065,2.02112246
1.880499,2.00866437
1.85206521,2.02066231
1.83415043,2.014877
1.81843793,2.005936
1.80782044,2.001038
1.79408026,1.9904207
1.789018,2.003898
1.79763031,2.00120258
1.79526365,2.00373363
1.81547952,1.98756087
1.83152068,2.00146556
1.8548429,1.99388862
1.88179743,2.00411987
1.90225983,2.00126815
1.94726062,2.00636339
2.004654,2.019216
2.064644,2.0165205
2.13462734,2.04077959
2.201192,2.10109854
2.28866243,2.22911048
2.38550973,2.46629119
2.4791522,2.67020082
2.58177662,2.854971
2.6891675,2.933205
2.76253653,2.9734726
2.83449221,2.988725
2.90677643,2.998422
2.962132,3.00663972
3.0120306,3.01285243
3.083033,3.01235938
3.11593747,3.00910521
3.15009069,2.991223
3.16826868,3.0029254
3.199924,2.99497032
3.21359849,3.00989413
3.224972,3.03296971
3.231382,3.01439738
3.2355566,3.020117
3.2491653,3.04358721
3.20488763,3.11906
3.195552,3.087635
3.17550039,3.10929728
3.15798,3.12767243
3.110448,3.13286614
3.047762,3.17201614
3.01498914,3.18496752
2.9406395,3.192325
2.87204766,3.17179418
2.781306,3.127048
2.74008536,2.99773169
2.63450241,2.77486324
2.51281261,2.50163627
2.41571045,2.30585432
2.318707,2.178149
2.227719,2.12578487
2.14554071,2.08630633
2.08495879,2.05402684
2.02644777,2.020761
1.9662931,2.04107547
1.922377,2.02108979
1.88503516,2.021024
1.85656857,2.01832843
1.83444619,2.01520562
1.81630123,2.01076818
1.80446756,2.00659347
1.79999709,2.00905871
1.788525,2.00169563
1.78668416,2.00353646
1.79825485,2.03295612
1.79401445,2.00044656
1.81531513,1.98762667
1.85130918,2.00146556
1.8867116,2.001038
1.91212118,2.00166273
1.95616877,1.99403656
1.99545,2.0125432
2.06526875,2.02089238
2.13199759,2.04840565
2.206287,2.09094119
2.28639436,2.21976423
2.37429237,2.431883
2.48641682,2.68344784
2.57947564,2.849843
2.67210722,2.93488145
2.75691557,2.96305227
2.83873248,2.98727846
2.898164,3.00463462
2.95963359,3.00756025
3.01880217,3.011242
3.06912851,3.008382
3.10729218,2.99437881
3.1352,3.00269532
3.17106271,3.00456882
3.19906926,2.99947381
3.21392727,3.01193213
3.24170351,3.01844072
3.22812772,3.02695441
3.2346034,3.03688145
3.232105,3.046677
3.2207973,3.07340169
3.20495319,3.094801
3.16369963,3.111138
3.14834857,3.135956
3.116266,3.15331221
3.06327724,3.17129278
3.01212931,3.14670515
2.95437431,3.19647241
2.87475967,3.17609215
2.80198216,3.1207037
2.71602345,3.01929522
2.62345767,2.769078
2.51711869,2.47646761
2.40642428,2.27522635
2.320515,2.173777
2.22104621,2.10764
2.15757155,2.05567026
2.094327,2.06115985
2.02339077,2.04179859
1.9779954,2.012839
1.95449233,2.02289748
1.89341736,2.02289748
1.86245263,2.01435113
1.83454478,2.01191854
1.82307279,2.008237
1.80167353,2.00708652
1.79486918,2.01126122
1.77721727,2.001827
1.78237808,2.00116968
1.793127,2.004161
1.80420458,2.00764537
1.83470917,2.018197
1.84910679,2.003339
1.88053179,1.99794829
1.91793942,2.00120258
1.95909429,2.00560737
2.00705361,2.01704645
2.066452,2.02322626
2.135219,2.04413247
2.21197367,2.10172319
2.29224563,2.22387314
2.383628,2.42820144
2.47487879,2.67375088
2.58174372,2.85280156
2.64166832,2.93626213
2.76542926,2.97419572
2.83159947,2.992801
2.898953,2.97745
2.97173023,3.01370716
3.00440454,3.03504062
3.06245542,3.01472616
3.10482669,3.00414157
3.14213586,3.0120635
3.175895,3.00742865
3.19249487,3.00555515
3.223427,3.01127458
3.229311,3.01699424
3.23279548,3.00769162
3.22793031,3.037539
3.23713446,3.0542376
3.224446,3.067452
3.21004844,3.08756924
3.18496752,3.10831118
3.13970351,3.12974334
3.13881588,3.1659348
3.04404759,3.172049
3.01699424,3.18670964
2.95269775,3.17582917
2.86338615,3.15817714
2.78909659,3.12813258
2.717437,3.00124884
2.61829686,2.77913666
2.52001143,2.51563954
2.42113423,2.29523683
2.324065,2.1767683
2.235871,2.11898065
2.16092443,2.08801579
2.088673,2.059582
2.027631,2.06875324
1.97313035,2.03801847
1.90137231,2.04077959
1.91202259,2.02214146
1.87800074,2.01964331
1.83829212,2.01504135
1.81298125,1.99360919
1.80137765,2.00195861
1.79355431,2.00093961
1.79122043,1.99969041
1.79026711,1.9884156
1.79500067,2.00600171
1.80019426,2.00672483
1.81255388,2.00232
1.84621418,2.004095
1.89690173,1.97963893
1.91744637,2.0512
1.95449233,2.00047946
1.99913156,2.00698781
2.07065964,2.017211
2.13193178,2.04472423
2.21552372,2.10307074
2.29576278,2.22985578
2.36692929,2.428366
2.47300529,2.67404675
2.57602429,2.84635878
2.66599321,2.93931913
2.75707984,2.98270941
2.838371,2.97192764
2.90345645,2.99960542
2.96370959,3.00029564
3.0197556,3.00161052
3.05887246,3.01012421
3.068964,3.00312257
3.1451602,2.9952333
3.19038033,3.00580716
3.20845962,3.01145
3.224183,3.0389936
3.21925235,3.02718449
3.2644918,3.027283
3.237496,3.035468
3.23844934,3.08286858
3.23144221,3.07130337
3.24891877,3.09014964
3.21290827,3.10959315
3.150584,3.1314528
3.107851,3.15548182
3.071528,3.12435246
3.0039115,3.18818879
2.94563031,3.19279075
2.88425946,3.18638086
2.81112051,3.11265016
2.70773983,3.00161052
2.61514115,2.78603959
2.51120186,2.51488328
2.4338553,2.29605865
2.3299818,2.18038416
2.24307,2.1149044
2.15855765,2.0834794
2.09261775,2.04541445
2.0145483,2.04472423
1.98552287,2.033745
1.94449949,2.0292747
1.89831519,2.053435
1.87399042,2.01441669
1.83950841,2.01369357
1.81429613,2.007185
1.80584812,1.99397087
1.79217374,2.002583
1.79161489,1.997258
1.79033291,2.0007422
1.78661847,2.00294471
1.79365289,1.99400365
1.81212664,2.003832
1.8469044,1.99995339
1.87579834,2.00143266
1.93568993,2.00481844
1.963269,2.00320768
2.01126122,2.02388382
2.06234312,2.02674365
2.12045979,2.03492856
2.21295977,2.10178876
2.30693913,2.22367573
2.39263463,2.42070675
2.47415566,2.67486858
2.57184958,2.84294
2.64166832,2.93221879
2.74679112,2.97396564
2.83071184,3.02133322
2.9069407,3.00161052
2.945203,3.00489759
3.0090394,3.00354981
3.05953,2.99927664
3.09769368,3.00279379
3.139276,3.00923657
3.16817021,3.00920367
3.21024561,3.00959826
3.226747,3.00775743
3.23180914,3.01209641
3.234439,3.02225375
3.255148,3.03868937
3.242657,3.04993153
3.23835063,3.06699181
3.2197125,3.08447933
3.19012833,3.1166935
3.15686226,3.13099241
3.11189413,3.1512413
3.06100917,3.172542
3.014233,3.200417
2.96121144,3.21313834
2.88110375,3.14397669
2.77489614,3.10643744
2.67578888,2.997337
2.61047339,2.78508639
2.51439023,2.51406169
2.41955638,2.30171251
2.33497834,2.1769
2.25079465,2.11875057
2.16493464,2.080784
2.0911057,2.05695224
2.03312063,2.04133844
1.99226153,2.04248881
1.95337474,2.02743387
1.91024756,2.02983356
1.87175512,2.02270031
1.81807625,1.96201992
1.8155123,2.00008488
1.82136345,2.00521278
1.79227233,1.99650192
1.78888655,1.99965751
1.78809762,1.99959183
1.78040576,1.99058509
1.78395581,1.99955893
1.79200935,1.99972332
1.83802915,2.001827
1.87829661,1.99423385
1.91869545,1.9947269
1.97585869,2.00626469
2.01474547,2.00573874
2.06839156,2.01510715
2.13544917,2.03381085
2.21907377,2.12732983
2.29974,2.226733
2.39220738,2.42218614
2.47494459,2.67529583
2.57720757,2.84103346
2.6638236,2.93767548
2.74672532,2.972059
2.8450768,2.990763
2.90154982,3.00085449
2.96108,3.00256371
3.00667262,3.00101876
3.072777,3.00473332
3.09371614,3.00216937
3.1324718,3.0050292
3.17645359,3.00673842
3.206531,3.0080862
3.24012566,3.00539064
3.29949164,3.01229358
3.2501843,3.02429175
3.23190784,3.05551958
3.241605,3.05252838
3.24098039,3.06554532
3.22352552,3.09161258
3.19982529,3.10880423
3.15344357,3.13132119
3.10791683,3.15035367
3.06008887,3.17316651
3.01134038,3.190687
2.95269775,3.202455
2.86631155,3.17704535
2.79501343,3.12096667
2.70225048,3.021925
2.6135633,2.78465915
2.530859,2.51646113
2.426525,2.30138373
2.33208561,2.1737113
2.24895382,2.11743569
2.16654539,2.079798
2.08686519,2.0586617
2.04160142,2.0460062
1.99091375,2.04005647
1.95347333,2.03956342
1.91126657,2.02874875
1.87698174,2.02250314
1.83894956,2.01214862
1.79329133,2.00353646
1.79358721,2.02316046
1.78974116,2.00935459
1.78464615,2.01270747
1.78790045,1.9727031
1.78461325,1.99867141
1.78675,1.99551582
1.80643988,1.983945
1.837832,2.01165557
1.90436351,2.00340486
1.9181366,2.00202441
1.96438658,2.00192571
2.01175427,1.96553707
2.07756257,2.0125432
2.14406133,2.04561162
2.21953416,2.10787
2.30631447,2.230513
2.400524,2.420411
2.49210358,2.66346216
2.55459213,2.83866668
2.66135836,2.93189025
2.744786,2.98625946
2.824269,3.002498
2.916112,3.02107024
2.95243478,3.00013113
3.00069,2.998619
3.04628277,2.99930954
3.087668,3.035534
3.12823129,3.01065016
3.15840721,3.009664
3.20722151,3.0197227
3.2228024,2.98287368
3.23342,2.99720573
3.23598385,3.0120635
3.251269,3.0404644
3.21849632,3.04694
3.2462728,3.07064056
3.20669556,3.08848977
3.1953876,3.1059444
3.14933467,3.126785
3.10768652,3.15249038
3.05525661,3.17481017
3.00815177,3.19055557
2.9481287,3.18950367
2.862241,3.16011119
2.78212786,3.09858131
2.68398213,2.985413
2.5979166,2.79077315
2.511892,2.5221808
2.405323,2.272161
2.31778646,2.18258667
2.24806643,2.113031
2.16914225,2.07999516
2.09702253,2.0597136
2.03354788,2.04718947
2.02260184,2.0418644
1.98161125,2.03621054
1.91678894,2.026152
1.874352,2.027664
1.83868659,2.00757957
1.82218516,2.00698781
1.79993129,1.994957
1.7831341,2.003076
1.784712,2.00274754
1.78139186,2.00100517
1.78813052,1.98989475
1.76196492,1.99890149
1.79595387,2.01030779
1.83441341,2.001334
1.87270844,2.00110388
1.91458654,2.06766844
1.95360482,2.00251746
2.004654,2.00504851
2.07016659,2.01763821
2.13916349,2.067504
2.21917248,2.11096
2.30190969,2.22535229
2.394114,2.43116
2.49101877,2.6628046
2.57816076,2.830909
2.66125965,2.918413
2.7312758,2.97219062
2.82384181,2.994543
2.88843417,2.99776459
2.92281771,2.99651527
2.99953961,3.00923657
3.044968,3.0090394
3.07599854,3.00059152
3.12675214,3.0069685
3.16935349,3.00920367
3.19936514,2.99671268
3.221389,3.01311541
3.23154616,3.01922965
3.24144053,3.01926231
3.2568903,3.04355431
3.24633837,3.05496073
3.24268961,3.06942415
3.2248404,3.09039617
3.1923635,3.10847545
3.15452838,3.1335237
3.1176796,3.15170145
3.06008887,3.17543459
3.00384569,3.189405
2.94007516,3.19048977
2.871604,3.17033958
2.7881763,3.12198567
2.698996,3.010979
2.62368774,2.79586816
2.50561357,2.52438331
2.41511869,2.30447364
2.31903577,2.1746974
2.24997282,2.109152
2.175585,2.07368374
2.10458279,2.0657618
2.04525018,2.0479126
1.99515414,2.05254745
1.9537034,2.02348924
1.91238415,2.00715232
1.887139,2.01829553
1.83490646,2.012839
1.81133771,2.01024222
1.79385018,1.99584448
1.775475,2.01339769
1.72896218,2.00853276
1.77554083,1.98805392
1.77613246,2.00324059
1.784679,2.00541
1.79753172,1.98844838
1.81215942,2.01336479
1.86074328,2.00294471
1.9097544,2.00698781
1.95781231,1.99508846
1.98818541,2.02901173
2.073651,2.01842713
2.14409423,2.050115
2.21815348,2.11059833
2.30240273,2.22130919
2.38753963,2.425506
2.48260379,2.66270614
2.565078,2.83791065
2.671384,2.928833
2.75287247,2.972815
2.83708882,2.987706
2.8765018,2.9913218
2.952895,2.99158478
2.99878359,2.994346
3.0374074,2.99615383
3.08809519,3.00545645
3.12451673,3.012524
3.15784836,3.00871062
3.19469738,3.00959826
3.21747732,3.01242518
3.2335844,3.02984715
3.24301839,3.02938676
3.247259,3.03694725
3.25928974,3.05916834
3.23499775,3.07471657
3.22122455,3.06248832
3.19706416,3.109396
3.173561,3.13704085
3.10262442,3.14640927
3.06610417,3.17418551
3.00187349,3.18901062
2.93402672,3.183784
2.89504123,3.16711831
2.805072,3.1176796
2.703105,3.00029564
2.60274863,2.78170061
2.50489044,2.51738167
2.406901,2.3091743
2.326366,2.181239
2.248165,2.11358976
2.15250945,2.08292079
2.10362959,2.05212021
2.04557872,2.06050253
2.004654,2.04626918
1.95153391,2.04127264
1.91452074,2.02851868
1.87514091,2.020005
1.84128344,2.07141566
1.78086591,2.01836133
1.78431749,2.00448966
1.77997839,2.00550866
1.77047861,1.99120963
1.74822474,1.98887575
1.73474753,2.00067663
1.78579664,1.99650192
1.800293,1.99433243
1.82320428,2.00212288
1.85992146,1.9894346
1.914718,1.998277
1.95869982,1.99913156
2.00761247,2.03266048
2.09672666,2.02217436
2.14353538,2.05129838
2.21808767,2.10602927
2.29868841,2.222887
2.37935472,2.41686082
2.48451018,2.64242435
2.57655025,2.78794622
2.65563869,2.94306636
2.74005246,2.981526
2.81138349,2.98685122
2.87203121,2.99543071
2.92814279,2.99855351
2.99043417,2.93461847
3.02741456,2.99191332
3.08240843,3.000657
3.12333345,3.00542355
3.155646,3.002728
3.18855047,3.01019
3.21136332,3.01584387
3.229837,3.0186708
3.24581242,3.02859783
3.24932981,3.036487
3.24804783,3.06449342
3.23368287,3.085104
3.23079014,3.090922
3.19002962,3.11189413
3.15709233,3.13023639
3.10775232,3.17260766
3.05808353,3.17694688
2.998652,3.19427013
2.93307352,3.15959072
2.85819244,3.16747975
2.78968835,3.1216898
2.69922614,3.00979543
2.60600281,2.79267955
2.51028132,2.52698016
2.40519166,2.30973315
2.317162,2.18363857
2.23705459,2.11562777
2.18232369,2.089988
2.11575913,2.06858873
2.04377079,2.05481577
2.004621,2.04127264
1.95616877,2.03236461
1.89591563,2.02273321
1.86652863,2.023292
1.83950841,2.013858
1.81380308,2.00879574
1.761702,2.01878858
1.76275384,1.99321473
1.76719153,1.999526
1.76081443,1.99650192
1.76801324,1.99962473
1.78189588,2.01484418
1.804632,1.99528563
1.8094312,2.00149846
1.84749615,1.99512136
1.89759207,1.99946034
1.95090938,1.99525285
2.00711942,2.003076
2.083578,2.01185274
2.13022256,2.05080533
2.21246672,2.10859323
2.29635453,2.22308421
2.37991357,2.412752
2.47188759,2.65185857
2.57891679,2.83376884
2.65892577,2.927584
2.73584485,2.96883774
2.80471063,2.98879051
2.86039472,2.99388576
2.92672944,2.991223
2.99714,2.98520756
3.037539,3.00516057
3.08224416,3.00713277
3.0649538,3.00318837
3.13786268,3.01817775
3.19065428,3.00986123
3.21080446,3.01183343
3.2345047,3.018079
3.26001287,3.028828
3.22332835,3.04316
3.25452352,3.058741
3.2314477,3.07793784
3.21392727,3.082014
3.174843,3.11606884
3.15485716,3.13372087
3.11511564,3.15157
3.05755758,3.14982772
2.98619366,3.18292928
2.92502,3.187137
2.83449221,3.16876173
2.77627683,3.13030219
